ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,dtir1
121442,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,296500,4.125,0.3225,1250.0,360.0,not_neg,not_int,lpsm,438000.0,sb,pr,home,1U,7920.0,EXP,804,CIB,35-44,to_inst,67.69406393,south,direct,30.0
121443,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,76500,4.375,1.1339,3743.75,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,4980.0,CRIF,551,CIB,45-54,to_inst,55.43478261,central,direct,33.0
121444,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,806500,,,,360.0,not_neg,not_int,not_lpsm,,sb,ir,home,3U,30180.0,EQUI,640,EXP,55-64,not_inst,,North,direct,
121445,2019,cf,Male,nopre,type1,p3,l2,nopc,nob/c,176500,,,,180.0,neg_amm,not_int,not_lpsm,198000.0,sb,pr,home,1U,4200.0,CRIF,575,CIB,25-34,to_inst,89.14141414,North,direct,37.0
121446,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,226500,4.125,1.0187,0.0,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,,CRIF,760,EXP,35-44,to_inst,95.16806723,south,direct,
121447,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,226500,3.125,-0.2691,295.0,360.0,not_neg,int_only,not_lpsm,1008000.0,sb,pr,home,1U,13080.0,CIB,853,CIB,55-64,to_inst,22.4702381,south,direct,21.0
121448,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,296500,3.99,1.2525,0.0,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,,EXP,672,CIB,25-34,to_inst,87.72189349,North-East,direct,
121449,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,176500,3.99,0.9875,0.0,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,,EXP,651,EXP,55-64,to_inst,84.85576923,south,direct,
121450,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,526500,4.99,0.7995,0.0,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,12000.0,CRIF,518,EXP,45-54,to_inst,101.6409266,North,direct,35.0
121451,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,236500,3.99,0.2197,0.0,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,5580.0,EXP,559,EXP,55-64,not_inst,38.89802632,North,direct,31.0
121452,2019,ncf,Joint,pre,type1,p4,l1,nopc,nob/c,446500,4.375,0.422,2150.0,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,10200.0,CIB,628,EXP,25-34,not_inst,91.49590164,south,direct,35.0
121453,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,166500,3.875,0.3245,2636.94,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,5220.0,EXP,552,CIB,55-64,to_inst,67.13709677,North,direct,34.0
121454,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,236500,3.99,0.976,4201.25,240.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,3000.0,EXP,556,CIB,55-64,to_inst,76.78571429,central,direct,48.0
121455,2019,cf,Female,pre,type2,p1,l1,nopc,b/c,286500,4.75,1.2693,2846.75,360.0,neg_amm,not_int,not_lpsm,298000.0,sb,pr,home,1U,4500.0,CRIF,653,CIB,25-34,to_inst,96.1409396,North,direct,48.0
121456,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,246500,5.375,1.4625,5743.75,360.0,neg_amm,not_int,not_lpsm,358000.0,sb,ir,home,1U,6600.0,CRIF,730,EXP,45-54,to_inst,68.8547486,south,direct,45.0
121457,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,726500,4.625,0.1481,0.0,360.0,neg_amm,not_int,not_lpsm,1308000.0,sb,ir,home,1U,10740.0,CIB,551,EXP,55-64,not_inst,55.54281346,south,direct,48.0
121458,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,446500,3.5,-0.27,0.0,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,8280.0,EXP,539,EXP,35-44,not_inst,80.01792115,south,direct,39.0
121459,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,316500,3.5,0.0123,2466.88,180.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,10740.0,CIB,734,EXP,<25,not_inst,61.1003861,North,direct,31.0
121460,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,96500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,18240.0,EQUI,773,EXP,>74,to_inst,,North,direct,
121461,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,166500,4.625,1.0027,4743.38,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,3540.0,CRIF,547,CIB,35-44,to_inst,93.53932584,south,direct,46.0
121462,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,606500,3.99,0.7067,22036.37,360.0,not_neg,not_int,not_lpsm,828000.0,sb,pr,home,1U,10800.0,EXP,890,CIB,35-44,not_inst,73.24879227,central,direct,36.0
121463,2019,ncf,Female,pre,type1,p1,l1,nopc,nob/c,176500,4.5,0.6535,4805.0,360.0,not_neg,not_int,not_lpsm,218000.0,sb,sr,home,1U,4980.0,CRIF,622,CIB,55-64,to_inst,80.96330275,North,direct,44.0
121464,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,346500,3.875,-0.406,1150.0,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,13980.0,EXP,771,CIB,45-54,to_inst,58.92857143,south,direct,35.0
121465,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,236500,,,,360.0,not_neg,int_only,not_lpsm,,sb,pr,home,1U,4560.0,EQUI,612,EXP,55-64,to_inst,,south,direct,
121466,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,86500,4.99,1.0979,2200.0,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,3180.0,EXP,803,CIB,55-64,to_inst,41.58653846,North,direct,26.0
121467,2019,cf,Male,pre,type3,p4,l1,nopc,nob/c,466500,3.25,-0.5301,0.0,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,,CIB,633,CIB,35-44,not_inst,95.5942623,North,direct,
121468,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,226500,3.99,0.4552,3745.13,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,9900.0,CRIF,568,CIB,55-64,to_inst,73.53896104,south,direct,29.0
121469,2019,cf,Male,pre,type3,p3,l1,nopc,nob/c,376500,3.5,-0.0298,3780.0,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,3120.0,CIB,874,CIB,65-74,to_inst,99.6031746,North,direct,48.0
121470,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,486500,4.56,0.4264,245.24,360.0,not_neg,not_int,not_lpsm,1058000.0,sb,ir,home,1U,16740.0,CRIF,586,EXP,55-64,not_inst,45.98298677,south,direct,32.0
121471,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,206500,4.5,1.0984,3310.5,324.0,not_neg,int_only,not_lpsm,248000.0,sb,sr,home,1U,7800.0,CRIF,682,CIB,>74,to_inst,83.26612903,central,direct,34.0
121472,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,196500,3.5,0.0878,4351.2,324.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,4980.0,EXP,618,EXP,45-54,to_inst,51.98412698,south,direct,29.0
121473,2019,cf,Male,nopre,type1,p2,l1,nopc,nob/c,276500,4.99,0.5061,0.0,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,7320.0,CIB,878,CIB,55-64,not_inst,75.13586957,North,direct,11.0
121474,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,206500,3.99,0.116,5535.89,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,5280.0,EXP,875,CIB,35-44,to_inst,94.72477064,North,direct,23.0
121475,2019,cf,Sex Not Available,nopre,type2,p4,l2,nopc,b/c,146500,,,,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,,CIB,634,EXP,65-74,to_inst,82.30337079,south,direct,
121476,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,426500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5760.0,EQUI,652,EXP,35-44,not_inst,,North,direct,
121477,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,226500,4.375,0.2865,0.0,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,10860.0,CRIF,872,EXP,35-44,to_inst,47.38493724,North,direct,8.0
121478,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,296500,3.75,0.1845,1250.0,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,5760.0,CIB,527,EXP,65-74,to_inst,58.36614173,North,direct,37.0
121479,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,86500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,1380.0,EQUI,779,EXP,65-74,to_inst,,south,direct,
121480,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,306500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,9540.0,EQUI,662,EXP,>74,to_inst,,North,direct,
121481,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,606500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,8280.0,EQUI,562,EXP,25-34,to_inst,,North,direct,
121482,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,696500,3.5,0.0077,5632.99,360.0,not_neg,not_int,not_lpsm,738000.0,sb,pr,home,1U,7140.0,CRIF,752,CIB,35-44,not_inst,94.37669377,south,direct,45.0
121483,2019,cf,Joint,pre,type3,p4,l1,nopc,nob/c,286500,2.99,-0.7852,3474.36,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,,EXP,756,EXP,55-64,to_inst,99.47916667,central,direct,
121484,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,256500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,7860.0,EQUI,655,EXP,45-54,not_inst,,North,direct,
121485,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,626500,3.875,0.0631,0.0,180.0,not_neg,not_int,not_lpsm,1078000.0,sb,pr,home,1U,10680.0,EXP,763,CIB,45-54,not_inst,58.11688312,south,direct,44.0
121486,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,496500,,,,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,4620.0,CIB,678,EXP,35-44,not_inst,88.97849462,North,direct,45.0
121487,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,186500,4.375,0.7023,3725.0,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,2220.0,EXP,725,CIB,65-74,to_inst,60.55194805,south,direct,38.0
121488,2019,cf,Male,nopre,type1,p3,l2,nopc,nob/c,216500,4.18,0.2349,6700.0,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,3300.0,EXP,854,CIB,45-54,to_inst,50.58411215,North,direct,41.0
121489,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,406500,3.99,0.5346,2752.63,360.0,not_neg,not_int,not_lpsm,698000.0,sb,pr,home,1U,6900.0,EXP,732,CIB,45-54,to_inst,58.23782235,south,direct,34.0
121490,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,236500,2.99,-0.5281,5628.75,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,2520.0,CRIF,627,CIB,65-74,to_inst,53.99543379,south,direct,59.0
121491,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,576500,4.625,0.606,5367.5,360.0,not_neg,not_int,not_lpsm,768000.0,sb,ir,home,1U,40200.0,CRIF,783,CIB,35-44,not_inst,75.06510417,south,direct,21.0
121492,2019,ncf,Joint,pre,type1,p1,l1,nopc,nob/c,126500,4.56,0.9269,3560.19,360.0,not_neg,not_int,not_lpsm,138000.0,sb,sr,home,1U,10320.0,CIB,723,EXP,45-54,to_inst,91.66666667,North,direct,36.0
121493,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,266500,4.5,0.7517,7190.0,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,4020.0,CIB,617,CIB,65-74,to_inst,78.84615385,central,direct,41.0
121494,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,396500,,,,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,7200.0,EXP,714,CIB,35-44,not_inst,84.72222222,North,direct,49.0
121495,2019,,Male,nopre,type1,p1,l1,nopc,nob/c,426500,4.0,-0.1085,0.0,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,5700.0,CRIF,829,CIB,25-34,not_inst,80.77651515,south,direct,33.0
121496,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,306500,3.99,0.5363,1045.34,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,8400.0,CIB,772,EXP,25-34,not_inst,96.3836478,North,direct,20.0
121497,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,156500,,,,360.0,neg_amm,not_int,not_lpsm,278000.0,sb,pr,home,1U,5520.0,CIB,765,EXP,35-44,to_inst,56.29496403,south,direct,9.0
121498,2019,cf,Joint,nopre,type1,p3,l2,opc,nob/c,106500,6.24,1.632,,360.0,not_neg,int_only,not_lpsm,768000.0,sb,pr,home,1U,25140.0,EXP,590,EXP,45-54,to_inst,13.8671875,North,direct,28.0
121499,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,376500,3.5,-0.1093,,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,5220.0,EXP,706,CIB,65-74,not_inst,71.30681818,North,direct,43.0
121500,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,126500,4.5,1.0541,3539.38,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,1740.0,CRIF,522,CIB,55-64,to_inst,75.29761905,North,direct,42.0
121501,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,446500,3.125,-0.0595,1250.0,180.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,9720.0,EXP,889,CIB,45-54,to_inst,71.09872611,North,direct,36.0
121502,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,96500,4.25,0.9474,2956.0,180.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,2880.0,CIB,826,CIB,65-74,to_inst,54.21348315,North,direct,38.0
121503,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,476500,3.625,-0.148,0.0,360.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1U,10560.0,CRIF,886,EXP,35-44,not_inst,58.97277228,south,direct,49.0
121504,2019,,Male,nopre,type1,p4,l1,nopc,nob/c,406500,4.0,-0.0603,765.0,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,5760.0,EXP,744,CIB,35-44,not_inst,78.47490347,south,direct,40.0
121505,2019,ncf,Joint,nopre,type3,p4,l1,nopc,nob/c,796500,3.75,-0.2852,0.0,360.0,neg_amm,not_int,not_lpsm,918000.0,sb,pr,home,1U,,CRIF,794,EXP,35-44,not_inst,86.76470588,North,direct,
121506,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,276500,,,,360.0,not_neg,not_int,not_lpsm,,sb,ir,home,1U,9900.0,EQUI,899,EXP,35-44,to_inst,,North,direct,
121507,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,266500,3.5,0.2848,531.65,240.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,2940.0,CIB,705,CIB,55-64,not_inst,65.31862745,North,direct,49.0
121508,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,126500,3.125,0.3259,3530.99,180.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,2760.0,CRIF,512,CIB,25-34,to_inst,67.28723404,south,direct,43.0
121509,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,686500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,11640.0,EQUI,758,EXP,35-44,not_inst,,North,direct,
121510,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,626500,3.99,0.5615,18547.5,360.0,not_neg,not_int,not_lpsm,838000.0,sb,pr,home,1U,15480.0,CRIF,569,EXP,35-44,to_inst,74.76133652,North,direct,48.0
121511,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,196500,4.375,0.1833,3510.0,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,6300.0,CIB,755,EXP,45-54,to_inst,79.23387097,North,direct,40.0
121512,2019,cf,Female,nopre,type2,p1,l1,nopc,b/c,606500,3.625,0.8593,1047.57,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,7980.0,CIB,831,CIB,45-54,not_inst,95.06269592,North,direct,37.0
121513,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,276500,,,,360.0,not_neg,not_int,lpsm,,sb,pr,home,1U,3780.0,EQUI,691,EXP,55-64,to_inst,,North,direct,
121514,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,246500,3.75,0.3549,3674.0,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,6000.0,CRIF,749,EXP,65-74,to_inst,58.97129187,south,direct,47.0
121515,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,206500,2.99,0.196,4646.25,180.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,9780.0,CRIF,754,CIB,35-44,to_inst,53.22164948,south,direct,15.0
121516,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,256500,,,,240.0,not_neg,not_int,lpsm,378000.0,sb,pr,home,1U,7500.0,CIB,524,EXP,65-74,to_inst,67.85714286,North,direct,37.0
121517,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,386500,3.625,-0.134,1495.0,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,6480.0,CIB,558,CIB,25-34,not_inst,82.58547009,south,direct,30.0
121518,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,196500,3.875,0.8495,1237.19,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,,EXP,555,CIB,45-54,to_inst,82.56302521,south,direct,
121519,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,126500,5.625,1.346,1300.0,360.0,neg_amm,not_int,not_lpsm,168000.0,sb,pr,home,1U,4560.0,CIB,833,CIB,25-34,to_inst,75.29761905,North,direct,30.0
121520,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,196500,,,,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,4440.0,CRIF,804,CIB,65-74,to_inst,110.3932584,North,direct,47.0
121521,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,486500,3.375,-0.3917,1815.0,360.0,not_neg,not_int,not_lpsm,698000.0,sb,pr,home,1U,7260.0,EXP,613,EXP,35-44,not_inst,69.6991404,North,direct,46.0
121522,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,366500,3.99,0.4063,850.0,360.0,not_neg,int_only,not_lpsm,478000.0,sb,pr,home,1U,5940.0,CRIF,856,CIB,45-54,to_inst,76.67364017,North,direct,31.0
121523,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,366500,3.125,-0.3147,1130.54,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,9900.0,CIB,860,EXP,<25,to_inst,78.31196581,North,direct,27.0
121524,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,286500,3.99,0.7093,7662.5,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,3000.0,EXP,598,EXP,55-64,to_inst,56.3976378,south,direct,49.0
121525,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,326500,3.125,0.3451,0.0,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,,CIB,695,EXP,35-44,to_inst,82.03517588,North,direct,
121526,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,106500,3.875,0.5433,3750.0,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,3540.0,CIB,572,CIB,65-74,to_inst,63.39285714,south,direct,45.0
121527,2019,cf,Sex Not Available,nopre,type1,p4,l2,nopc,nob/c,216500,3.99,0.4538,3580.0,180.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,10560.0,CIB,702,CIB,45-54,to_inst,58.83152174,south,direct,25.0
121528,2019,cf,Female,nopre,type2,p3,l2,nopc,b/c,356500,,,,300.0,neg_amm,not_int,not_lpsm,438000.0,sb,pr,home,1U,4680.0,EXP,633,CIB,65-74,to_inst,81.39269406,North,direct,31.0
121529,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,366500,4.5,0.7369,1495.0,240.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,7980.0,CIB,509,EXP,45-54,to_inst,68.12267658,North,direct,36.0
121530,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,576500,3.375,0.3484,0.0,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,8160.0,EXP,686,EXP,35-44,not_inst,87.61398176,south,direct,58.0
121531,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,206500,4.375,0.1373,2943.75,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,3480.0,CIB,822,CIB,>74,to_inst,69.29530201,North,direct,45.0
121532,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,676500,4.5,0.0275,259.94,360.0,not_neg,not_int,not_lpsm,1288000.0,sb,pr,home,1U,11280.0,CIB,787,EXP,35-44,not_inst,52.52329193,North,direct,42.0
121533,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,546500,3.5,-0.07,2375.0,360.0,not_neg,not_int,not_lpsm,928000.0,sb,pr,home,1U,10620.0,CIB,792,EXP,35-44,not_inst,58.89008621,south,direct,27.0
121534,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,106500,,,,240.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,2220.0,CIB,772,EXP,45-54,to_inst,67.40506329,North,direct,51.0
121535,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,566500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,21240.0,EQUI,563,EXP,45-54,not_inst,,North,direct,
121536,2019,cf,Joint,nopre,type1,p4,l2,nopc,nob/c,206500,4.375,0.2608,329.32,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,7860.0,EXP,883,EXP,65-74,to_inst,77.05223881,North,direct,47.0
121537,2019,cf,Sex Not Available,pre,type2,p1,l1,nopc,b/c,296500,4.125,0.7558,2935.84,360.0,neg_amm,not_int,not_lpsm,298000.0,sb,pr,home,1U,4680.0,EXP,536,EXP,45-54,to_inst,99.4966443,south,direct,55.0
121538,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,296500,3.875,0.4502,5657.86,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,7680.0,CRIF,787,EXP,25-34,to_inst,53.13620072,south,direct,31.0
121539,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,196500,4.5,0.2933,3720.34,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,2220.0,CRIF,895,CIB,>74,to_inst,58.13609467,south,direct,37.0
121540,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,526500,4.125,0.7586,18968.75,360.0,not_neg,not_int,not_lpsm,668000.0,sb,pr,home,1U,5640.0,CIB,562,EXP,55-64,to_inst,78.81736527,south,direct,38.0
121541,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,316500,3.25,-0.2219,10826.15,360.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,3060.0,EXP,715,CIB,>74,to_inst,46.00290698,south,direct,44.0
121542,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,476500,4.99,1.2308,4249.5,360.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,3U,6360.0,CIB,574,EXP,35-44,to_inst,58.97277228,south,direct,48.0
121543,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,296500,4.75,1.3888,10077.2,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,6300.0,CRIF,623,CIB,35-44,to_inst,80.57065217,North,direct,44.0
121544,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,646500,3.75,0.2946,0.0,360.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,7200.0,CIB,527,CIB,25-34,not_inst,93.96802326,south,direct,41.0
121545,2019,ncf,Male,nopre,type2,p4,l1,nopc,b/c,356500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5700.0,EQUI,562,EXP,55-64,to_inst,,North,direct,
121546,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,146500,,,,360.0,not_neg,int_only,not_lpsm,,sb,pr,home,1U,3300.0,EQUI,761,EXP,45-54,to_inst,,south,direct,
121547,2019,,Female,nopre,type1,p4,l1,nopc,nob/c,266500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3780.0,EQUI,662,EXP,25-34,not_inst,,North,direct,
121548,2019,cf,Joint,nopre,type1,p2,l1,nopc,nob/c,356500,4.875,1.3582,0.0,360.0,not_neg,not_int,not_lpsm,948000.0,sb,ir,home,1U,13560.0,EXP,675,EXP,55-64,not_inst,37.60548523,south,direct,14.0
121549,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,116500,,,,360.0,not_neg,int_only,not_lpsm,138000.0,sb,pr,home,1U,1800.0,EXP,868,CIB,45-54,to_inst,84.42028986,North,direct,44.0
121550,2019,cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,306500,4.99,1.6556,1922.35,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,3900.0,EXP,890,CIB,55-64,to_inst,96.3836478,south,direct,43.0
121551,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,306500,3.75,0.6279,2777.66,240.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,4800.0,EXP,711,CIB,35-44,to_inst,68.41517857,North,direct,33.0
121552,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,326500,4.125,0.6055,0.0,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,,EXP,566,EXP,25-34,to_inst,86.37566138,south,direct,
121553,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,136500,,,,180.0,neg_amm,not_int,not_lpsm,188000.0,sb,pr,home,1U,8880.0,EXP,747,CIB,55-64,to_inst,72.60638298,North,direct,37.0
